K,n_per_facility,sigma,heterogeneity,is_universal,overlap,obs_overlap,r2_lofo,p_naive,p_strat,thr_says_universal,perm_says_universal,strat_says_universal,thr_correct,perm_correct,strat_correct
10,68,0.4834999209808352,1.0427766194858883,False,0.5266116181367928,0.4922039275444749,-0.341738708904755,0.01,0.01,False,False,False,True,True,True
9,51,0.2927060008641483,1.791114360255171,False,0.9686755526040535,0.9467277200138791,-0.2681961941131443,0.01,0.01,False,False,False,True,True,True
8,47,0.159223899818206,1.4391790073509994,True,0.20332000567755903,0.16412388290986193,0.9712878606741074,0.48,0.57,True,True,True,True,True,True
7,15,0.2105671116890107,0.7193246631784204,False,0.9629882910426663,0.8958630552982149,-0.3077592569907066,0.01,0.01,False,False,False,True,True,True
10,56,0.2643625098195407,1.0655562414023976,True,0.5601887234187483,0.5098346722250221,0.9068276576313327,0.65,0.8,True,True,True,True,True,True
4,42,0.5944142195257822,0.3344696421171742,True,0.6196249322332192,0.6086092861870483,0.6420466803498139,0.33,0.29,True,True,True,True,True,True
11,60,0.3819961832782191,1.3946609187311196,False,0.5553869328742612,0.5277189578107361,-0.18319054697147674,0.01,0.01,False,False,False,True,True,True
9,64,0.46401156233545177,1.0368715767547,False,0.5372485480305413,0.49992995450426797,-0.4968620804862296,0.01,0.01,False,False,False,True,True,True
6,29,0.42057305850891497,0.9351040415033973,False,0.38560208567772203,0.2978274621100292,-0.012943688650258522,0.01,0.01,False,False,False,True,True,True
10,57,0.5326000927763508,0.4930564538649568,False,0.605738805918475,0.5687111354537912,-0.12419983486499775,0.01,0.01,False,False,False,True,True,True
4,17,0.4955164969465097,0.5036839900779511,False,0.8016749852274231,0.7785391481120887,-0.420637194490066,0.01,0.01,False,False,False,True,True,True
4,54,0.5394493792655652,0.8385526943155237,False,0.8892106515543426,0.8795893059924399,-0.6301670175998615,0.01,0.01,False,False,False,True,True,True
9,47,0.5308058493962079,1.3736875092184173,True,0.8574023475119694,0.8550499931812434,0.7790353718288627,0.87,0.73,True,True,True,True,True,True
12,26,0.5653996293580201,1.8439855322991163,True,0.0706979094900072,0.04899763559225841,0.7406095415064087,0.99,0.99,True,True,True,True,True,True
10,39,0.22838171696003567,0.5446963761984738,False,0.290430064995821,0.23648141978419912,0.005864471798838644,0.01,0.01,True,False,False,False,True,True
6,27,0.4875739450343056,0.4865104232165707,False,0.8476955339170384,0.7990864545391043,-0.3462743212393067,0.01,0.01,False,False,False,True,True,True
11,38,0.5036880800367782,1.2482019681771666,True,0.14213175414943968,0.10264069278211135,0.7752284158285163,0.47,0.31,True,True,True,True,True,True
4,50,0.1291216121883798,1.9354057033080299,True,0.12017369735214634,0.09368907707940112,0.9813699339327829,0.15,0.58,True,True,True,True,True,True
12,49,0.5509380611247278,0.6918023116015972,True,0.1391736624032327,0.10336038220514288,0.7367709136915805,0.16,0.27,True,True,True,True,True,True
3,72,0.46701375168800374,1.2235336673745512,True,0.967653992815444,0.9828856639053051,0.8300380707785294,0.81,0.73,True,True,True,True,True,True
12,26,0.2583174690024397,0.48411615263451235,True,0.38076360723647185,0.3079447127750903,0.920197490645952,1.0,0.96,True,True,True,True,True,True
5,47,0.32727623214917967,1.8134413525925284,False,0.34984404666970537,0.3040501592674104,-1.441058882725752,0.01,0.01,False,False,False,True,True,True
5,73,0.5757174330274711,1.8755398382929196,False,0.09956891781651955,0.08415459690397709,-0.24136204691584373,0.01,0.01,False,False,False,True,True,True
4,34,0.086874997770123,0.7145344540821514,False,0.5770630772483718,0.5776495080688863,-1.051916095830756,0.01,0.01,False,False,False,True,True,True
9,78,0.11188233933879649,1.6044722493328383,False,0.9940481460259524,0.9747170758098438,-0.21806528689644966,0.01,0.01,False,False,False,True,True,True
8,62,0.07962048897428396,1.2199785746250287,False,0.4518070396151681,0.4025590945361963,-0.015818751523738683,0.01,0.01,False,False,False,True,True,True
4,77,0.13123168838527577,1.2858285253880641,True,0.8325528351822683,0.8351899297385388,0.9787281890090318,0.46,0.51,True,True,True,True,True,True
5,69,0.07243462193526282,1.8919958939497175,False,0.7717825498833636,0.7638405730678312,-0.614377682987532,0.01,0.01,False,False,False,True,True,True
5,38,0.5202145290759616,1.0186331121301524,True,0.7048241522220168,0.685895591105948,0.7116509210714879,0.95,0.92,True,True,True,True,True,True
3,13,0.5726201111716949,1.8940796574673455,False,0.7868069041171967,0.8439418357923208,-1.481911078057491,0.01,0.01,False,False,False,True,True,True
5,22,0.1004010031063689,0.3094399103399386,False,0.11226905031726442,0.07052732908371764,-1.7629655443040875,0.01,0.01,False,False,False,True,True,True
5,18,0.5871946955405014,1.6669249090092078,True,0.017880638146094308,0.0,0.7503553380340731,1.0,1.0,True,True,True,True,True,True
4,26,0.598844158035397,0.5017935348639753,True,0.40802387187368616,0.3255585563596981,0.6136315707760411,0.8,0.85,True,True,True,True,True,True
4,22,0.22680406631683991,1.5855375818932134,True,0.14523268713473103,0.10426962768581127,0.9290558934750662,0.6,0.67,True,True,True,True,True,True
5,21,0.4020122096635109,1.1391521823117665,True,0.6012900614624384,0.5345779786624404,0.8144116003492505,0.94,0.92,True,True,True,True,True,True
5,18,0.331990022263134,0.4422179776487968,True,0.20877386250474905,0.1698148882580081,0.863550915199027,0.26,0.38,True,True,True,True,True,True
8,55,0.10612021825612772,0.5809904320855181,False,0.13640851025355205,0.10155398360061599,-0.1713502385004657,0.01,0.01,False,False,False,True,True,True
3,38,0.5389527907668948,1.955226267301466,True,0.7420516076623734,0.7341171363685924,0.6825605635548043,0.42,0.49,True,True,True,True,True,True
12,10,0.15796652471468786,0.8279232003434005,False,0.48951399972421816,0.36129946130661655,0.06242786509203768,0.01,0.01,True,False,False,False,True,True
4,47,0.11054652558386013,1.1046239371688749,True,0.1566547307439805,0.1232619516292021,0.985798294926989,0.01,0.11,True,False,True,True,False,True
12,49,0.16847409385548706,1.8655103412784846,True,0.27965876122782796,0.2308400338693828,0.9683788107140553,0.29,0.54,True,True,True,True,True,True
9,31,0.05390585433274528,1.9795727230936533,True,0.310307402720133,0.24056499395441872,0.9968012856927599,0.87,0.77,True,True,True,True,True,True
3,38,0.5196901199461808,1.0707590039665213,False,0.07158691714498755,0.056556213360892976,-2.091580424818862,0.01,0.01,False,False,False,True,True,True
3,48,0.13721043299539867,0.5128746616589304,False,0.01417124005894188,0.01117515149964031,-0.9717238317531325,0.01,0.01,False,False,False,True,True,True
7,74,0.18204984583275985,1.8492093997660515,True,0.1890383623516254,0.15708804296003306,0.9576921368578087,0.46,0.54,True,True,True,True,True,True
3,48,0.5145677447673823,0.8176082407983163,False,0.08534336293046108,0.05711110360052196,-3.3868769034911503,0.01,0.01,False,False,False,True,True,True
11,69,0.35177117704623884,0.6458430848586928,True,0.46251852713066555,0.3993032007342718,0.8561016670636842,0.69,0.61,True,True,True,True,True,True
10,67,0.471037415584629,1.6928839173855952,False,0.5958476604558807,0.5713412662011045,0.4327218100494854,0.01,0.01,True,False,False,False,True,True
12,39,0.4982042238239963,1.2743693576410413,False,0.005369189813239972,0.0019411371323396899,-0.2282646800997008,0.01,0.01,False,False,False,True,True,True
4,79,0.3591507274736663,1.4680656553433429,False,0.5988237474831636,0.5933827055672799,-1.0866991486904696,0.01,0.01,False,False,False,True,True,True
4,11,0.590155228177985,1.238183081893073,True,0.9028072693957995,0.7972620674463037,0.6264273440773985,0.64,0.68,True,True,True,True,True,True
10,17,0.2615609872773573,1.5017434227317707,True,0.8607719311145751,0.7982888760658838,0.9093603396173581,0.08,0.08,True,True,True,True,True,True
12,34,0.1245112464091723,1.9842495063067478,True,0.9180191833411538,0.8970011633265373,0.9824405524855202,0.48,0.43,True,True,True,True,True,True
9,16,0.5080245050871234,1.2710938073756182,True,0.05468701121892705,0.03605183791641549,0.7589551884225075,0.61,0.83,True,True,True,True,True,True
9,76,0.48842074774064753,1.0882948686206664,True,0.3249802886566049,0.2696438693068437,0.7744579284497157,0.64,0.63,True,True,True,True,True,True
9,54,0.3194864712795602,1.3909094968070763,True,0.7875076583949349,0.779310630173244,0.860061234121485,0.08,0.12,True,True,True,True,True,True
11,58,0.23454346624782008,1.680819621777299,False,0.35951152282941357,0.30639654322138093,-0.16039971849723855,0.01,0.01,False,False,False,True,True,True
12,72,0.32565443292531865,1.6069710811138669,False,0.9248442755154295,0.9059848090089443,-0.17217989496118546,0.01,0.01,False,False,False,True,True,True
10,13,0.5329153771825748,1.6375387442355869,False,0.9516506672145152,0.8120220023255014,-0.24660465861616232,0.01,0.01,False,False,False,True,True,True
7,14,0.5812154282350919,1.5525425856421835,False,0.5606016499911275,0.5046188032435159,-0.44948802189077175,0.01,0.01,False,False,False,True,True,True
12,28,0.330869145519634,0.9518804156578815,False,0.8659466247445189,0.8473721164245809,-0.14611182036343906,0.01,0.01,False,False,False,True,True,True
3,71,0.316079539921853,1.9543618468615844,True,0.14019104794669524,0.12419099841506238,0.8756984734128326,0.22,0.2,True,True,True,True,True,True
12,21,0.32478962943527445,1.768409820870618,True,0.4959324567075072,0.43305997709019217,0.8649235514463022,0.96,0.97,True,True,True,True,True,True
11,77,0.2737125468638144,0.965387604349397,True,0.7312846535089187,0.7178033491856473,0.8965956164042438,0.27,0.18,True,True,True,True,True,True
8,56,0.3934243304583164,0.6051640847059383,False,0.2118265209239475,0.16989268683858164,-0.6136800640354834,0.01,0.01,False,False,False,True,True,True
10,14,0.2609341056714297,1.4563235556970036,True,0.6041457463431702,0.5485382140228029,0.9213707986646172,0.83,0.76,True,True,True,True,True,True
11,37,0.21038063790212158,1.4614677718354243,True,0.41527555714334985,0.34194041646604206,0.9458596868050034,0.34,0.42,True,True,True,True,True,True
7,62,0.539181586547492,1.236208993026997,True,0.3025130425240672,0.2475509061473707,0.7248406875493658,0.3,0.36,True,True,True,True,True,True
12,76,0.4455381883206381,1.1426408407495985,True,0.4007914143192448,0.34208349007974087,0.8075374723011668,0.06,0.08,True,True,True,True,True,True
12,31,0.5769415514591202,0.9238800824798767,True,0.386233954077416,0.3174719725354229,0.6828000330237707,0.73,0.66,True,True,True,True,True,True
8,13,0.40963526800843286,1.245855449873672,False,0.7638237762679987,0.712570842321176,-0.3364295686545322,0.01,0.01,False,False,False,True,True,True
10,32,0.20439694144779036,1.1048008640797338,True,0.9179231323037466,0.8861570078153329,0.9533550690403876,0.07,0.1,True,True,True,True,True,True
11,27,0.5110987699545443,1.3694120791027902,True,0.3548398895352941,0.2792989595816124,0.7394732974752325,0.32,0.38,True,True,True,True,True,True
8,10,0.2672150612005053,1.2071049262206928,False,0.7701501038716551,0.6259051932000398,-0.4157028551076998,0.01,0.01,False,False,False,True,True,True
12,38,0.0828412522188661,1.5056699179509971,False,0.29256483603290917,0.23374753886059055,-0.48801462885275715,0.01,0.01,False,False,False,True,True,True
5,56,0.38547064138233234,1.7671068929716085,True,0.8089294732371488,0.7637396490535082,0.8354652680065119,0.01,0.02,True,False,False,True,False,False
11,76,0.3828805982506885,1.020337814279206,False,0.603047889273274,0.5682323507064325,-0.294840948433025,0.01,0.01,False,False,False,True,True,True
3,30,0.5271931341571794,0.7851703641190588,False,0.1445069746018257,0.12431973047921796,-6.519583735604571,0.01,0.01,False,False,False,True,True,True
11,17,0.09401370909727078,0.3959741683069223,True,0.8867637050245791,0.8733238498587849,0.988963365444942,0.41,0.34,True,True,True,True,True,True
12,21,0.29156452756398765,1.9514607687285845,False,0.2336532857643968,0.17579194938786413,-0.40238108826255536,0.01,0.01,False,False,False,True,True,True
12,50,0.2022180865937756,1.9530916636017863,False,0.7118193844255957,0.6877894573439833,-0.24703497376825267,0.01,0.01,False,False,False,True,True,True
8,11,0.3773063746083258,0.4588965874563561,False,0.5536772536140315,0.4660217079123102,-0.3060090525018977,0.01,0.01,False,False,False,True,True,True
4,32,0.32801608067320837,1.0226762061670036,False,0.11983683911075527,0.09863423286791421,-0.03580347418682672,0.01,0.01,False,False,False,True,True,True
11,76,0.5522428708786141,1.429326650936004,False,0.36780701872850263,0.3115693962267605,-0.38889219076156856,0.01,0.01,False,False,False,True,True,True
12,18,0.38313255116297046,1.8958085670809648,False,0.27317055752156205,0.19083271127653723,-0.4134960725129284,0.01,0.01,False,False,False,True,True,True
12,73,0.5664038439284277,1.7645857385534234,True,0.7216029081315158,0.7070552430279279,0.6866370959414032,0.62,0.65,True,True,True,True,True,True
9,36,0.26509210966064023,0.918233637267782,False,0.6637343036874881,0.6224205885967861,-0.2674385201019063,0.01,0.01,False,False,False,True,True,True
6,45,0.3835292069724795,1.943211862024627,True,0.4119401600938687,0.34283092028791434,0.8361688674065213,0.41,0.43,True,True,True,True,True,True
5,67,0.3795441595978006,1.8101511747693086,False,0.7455619755028482,0.7418537507623022,-0.5784865271740183,0.01,0.01,False,False,False,True,True,True
5,78,0.5425494361490187,1.7652327559851402,False,0.46655964309080267,0.4374586684797032,-0.19851121926425375,0.01,0.01,False,False,False,True,True,True
3,42,0.3794285038401184,1.1499561588660978,True,0.7332527924501988,0.7885649632006411,0.8116883838242065,0.94,0.99,True,True,True,True,True,True
4,79,0.3811793062152098,1.1409958447375448,False,0.3923808142882639,0.36348360640054694,0.4597412662462659,0.01,0.01,True,False,False,False,True,True
12,67,0.556842267249283,1.0880183901265998,False,0.952386336606098,0.937068750238698,-0.15897268911374862,0.01,0.01,False,False,False,True,True,True
7,19,0.24588702895031816,1.5425226206010563,True,0.5245088417143753,0.42138697451882995,0.9208232197230958,0.72,0.75,True,True,True,True,True,True
10,78,0.05751112401979203,0.7652140995435144,False,0.3616882206974894,0.3091804362059558,-0.13206980249844125,0.01,0.01,False,False,False,True,True,True
3,28,0.32872841690587856,1.133871667034734,True,0.5766087140587972,0.592533756555723,0.8757616517467529,0.83,0.86,True,True,True,True,True,True
5,75,0.21316575381591363,0.5092083987056188,False,0.5817909497019998,0.5668338994089774,-0.13391801200626285,0.01,0.01,False,False,False,True,True,True
9,44,0.3716538320560632,0.5343756730704556,True,0.5103286122907467,0.46550613951289865,0.8144251010945939,0.04,0.05,True,False,False,True,False,False
11,11,0.4529840805694538,1.256965898903849,True,0.1389800284778434,0.08560964969034557,0.8314685564744729,1.0,0.96,True,True,True,True,True,True
10,19,0.5453018610149273,0.8014250105397116,False,0.785493314474834,0.7134646983198836,-0.21207428560174968,0.01,0.01,False,False,False,True,True,True
11,44,0.14012244306997682,0.6130114285403727,True,0.9819379114980916,0.9510616460354419,0.978616169170025,0.59,0.57,True,True,True,True,True,True
9,13,0.18287714824156892,1.6475775538681243,False,0.3606793818618125,0.26998210892676733,-0.3114457242213353,0.01,0.01,False,False,False,True,True,True
10,35,0.33760551105269415,1.8284635052979554,False,0.6225253264695509,0.5807220773168451,-0.1882834298475633,0.01,0.01,False,False,False,True,True,True
6,40,0.4194097472566555,1.1543851250932868,False,0.8928247424132768,0.8260794039663405,-0.4333620206765181,0.01,0.01,False,False,False,True,True,True
3,15,0.3856676384149009,1.8540332170210063,True,0.5897986536053357,0.5984696977836886,0.8588261235850727,0.22,0.15,True,True,True,True,True,True
6,63,0.24681472968707047,1.9462463751925283,False,0.9799828957080944,0.9594412823062556,-0.3412996714369425,0.01,0.01,False,False,False,True,True,True
6,40,0.09932960537405364,1.8523903249736218,False,0.02558439275933222,0.013227172505367764,-0.23618708297461688,0.01,0.01,False,False,False,True,True,True
7,79,0.2741350138914509,0.5926138356211889,False,0.7521417338848019,0.7331588534633531,-0.304841600775823,0.01,0.01,False,False,False,True,True,True
3,26,0.24639247532384534,1.9109733963920346,False,0.355442061605461,0.2970456259629919,-2.4460476864861715,0.01,0.01,False,False,False,True,True,True
7,77,0.5407016733711798,0.5021500862127091,False,0.46055678128847954,0.410217025271569,-0.17192232577178634,0.01,0.01,False,False,False,True,True,True
8,16,0.41695001104966767,0.8259414887758667,False,0.12135153602429039,0.08733041843303267,-0.315973861286563,0.01,0.01,False,False,False,True,True,True
9,71,0.5821595590080769,1.7982035240566014,False,0.4115893158620936,0.35137709037672554,-0.6758914999691992,0.01,0.01,False,False,False,True,True,True
