K,n_per_facility,sigma,heterogeneity,is_universal,r2_lofo,protocol_says_universal,bootstrap_a_ci_lo,bootstrap_a_ci_hi,bootstrap_a_stable,obs_sigma_hat,obs_hetero_hat,perm_pvalue,perm_says_universal,perm_correct,correct,scenario_id
20,13,0.5996838248739665,1.8153782249382315,True,0.7263569211917316,True,-0.487526997036667,-0.4161413765307613,True,0.5951334613187188,0.08777107466575276,0.35,True,True,True,2659
4,21,0.5982324474557544,2.237349639628704,True,0.7500224530335481,True,-0.5051294792100928,-0.38444584654961017,True,0.5449212716205982,0.06100517815339169,0.11,True,True,True,2660
19,86,0.41452673486279623,0.8657026166184658,True,0.8436945853004714,True,-0.45023916487647775,-0.4335340447679828,True,0.4154939241220539,0.015575656217585054,0.08,True,True,True,2661
3,14,0.5288059395101345,1.1211411770766784,True,0.781343077156453,True,-0.493889564830719,-0.362950334673689,True,0.46037045731680926,0.06024816275312485,0.64,True,True,True,2662
8,73,0.29698648545142925,0.6436700612412882,False,-0.2545310415661639,False,-0.5102486378606716,-0.1295981396301191,True,3.5797125583510296,0.2451663876319282,0.01,False,True,True,2663
19,75,0.11825358147866387,2.9123844994403543,True,0.9851643495244475,True,-0.45724767760715074,-0.45139864656691725,True,0.1217668805413493,0.005850556823356835,0.67,True,True,True,2664
5,98,0.21729791850165087,1.6383632358938929,True,0.9557784378104647,True,-0.45782769090123976,-0.43927431063418976,True,0.20769474988290684,0.009491126309135588,0.73,True,True,True,2665
13,42,0.338475853035026,2.736161815311181,True,0.8954845524722734,True,-0.45622165634236544,-0.43427722329267804,True,0.32448913883968167,0.021189967039920238,0.9,True,True,True,2666
16,60,0.23243017691802847,1.3763902596232942,False,-0.09304342179509706,False,-0.9735830278298505,-0.3215194019435261,True,6.677236856034079,0.5174351871684689,0.01,False,True,True,2667
17,74,0.31103695108237983,0.11134317150740902,True,0.9106482763322961,True,-0.4582692991260819,-0.4441655407045616,True,0.3097386698991599,0.0189439437827383,0.92,True,True,True,2668
8,36,0.16100589131043086,2.680996115831694,False,-0.2660500707489095,False,-1.8294433211143635,-0.5568442554008426,True,11.148078953209787,0.7442425977277529,0.01,False,True,True,2669
2,6,0.5923904084040912,0.3725560273043709,True,0.8423447377974592,True,-0.4833850742313408,-0.23556243601152121,True,0.37093079102829235,0.12391131910990982,0.66,True,True,True,2670
3,32,0.43123888441710545,1.0364506857741445,True,0.7717176823367429,True,-0.45568783905136756,-0.36813822914199157,True,0.4658644722746636,0.043178801227731975,0.84,True,True,True,2671
6,61,0.42751452277345653,2.466736168951828,True,0.8644987980904446,True,-0.48901240591021855,-0.43918687518799554,True,0.3995399565016135,0.030076560202403416,0.48,True,True,True,2672
3,5,0.5188754040691294,1.323779179054243,False,0.3706273019817744,True,-0.4178077726883421,-0.11122452489409893,True,0.546212052601616,0.13296763943665607,0.65,True,False,False,2673
11,86,0.2749456544909485,0.6534979788776022,False,-0.14261506523707723,False,-0.5741910116593274,-0.2548593566796132,True,3.3350076621196902,0.2582407437487952,0.01,False,True,True,2674
11,71,0.08315330083855152,0.10162464967742135,False,0.8892087802034745,True,-0.4584913261974741,-0.42341729487913476,True,0.3126449035141875,0.021951287181128175,0.01,False,True,False,2675
5,48,0.22922315877030686,1.5621361614734781,False,-0.3621660170945238,False,-0.6193614913897276,-0.1461186969966486,True,2.320046072958902,0.25618532962594864,0.01,False,True,True,2676
17,30,0.06569056146645039,0.07732935287011367,False,0.87682690361143,True,-0.44772447700638723,-0.41104420839726596,True,0.32655287521372184,0.02712371766874173,0.01,False,True,False,2677
15,20,0.14438486025900454,2.942802187953839,True,0.9794020409498526,True,-0.4510507414569267,-0.43825182385018246,True,0.13991794514055134,0.01446076120696849,0.23,True,True,True,2678
9,35,0.10676943988111667,2.1434155563935193,True,0.9884181736031541,True,-0.45963012437354556,-0.44998391600031806,True,0.10604988638483868,0.008443384417314452,0.8,True,True,True,2679
6,25,0.2518610549750824,1.0763465710780582,False,-0.2740622939778812,False,-0.6936573576176234,-0.39796018470985906,True,2.992433095470486,0.22668692330381252,0.01,False,True,True,2680
13,92,0.2146300916753462,1.563452519918592,True,0.9508335075310723,True,-0.449136374437027,-0.43938265248290803,True,0.2182653307996037,0.010460438757978469,0.82,True,True,True,2681
6,63,0.22321827895204566,2.3547553222891207,True,0.9436744521259611,True,-0.458154381709965,-0.4391610515206596,True,0.22967418234448497,0.012400207134156831,0.69,True,True,True,2682
2,91,0.5114582057439409,1.8399477491592435,True,0.7334420956248213,True,-0.439219766009087,-0.43029981590564986,True,0.5519711166689778,0.00445997505171869,0.9,True,True,True,2683
16,58,0.3927366273332398,0.48229363474381737,True,0.8737091176302607,True,-0.460622677926926,-0.44029115732349683,True,0.3773560582014011,0.02223789799118061,0.42,True,True,True,2684
4,70,0.5928365506574703,1.535229499893489,True,0.7800299080977683,True,-0.45346104063029424,-0.4098077094292045,True,0.5317436459578543,0.027122059186368275,0.44,True,True,True,2685
4,8,0.4104481435526997,1.8314048216957168,False,-1.018623850072721,False,-1.0225777254190809,-0.17343040889991354,True,4.282146845690616,0.2730262863363045,0.01,False,True,True,2686
3,72,0.5512984473805994,0.6353484757311109,False,0.6008919907815219,True,-0.5848983742217089,-0.48742196166271246,True,0.7165993783492491,0.03503069849233532,0.01,False,True,False,2687
5,51,0.2569583282321167,0.9105567094368264,True,0.9331096771908656,True,-0.4594419892435424,-0.4365897987797974,True,0.2535440851472973,0.012689101851333798,0.7,True,True,True,2688
14,11,0.5480361387330819,1.2860536601667116,False,-0.09023986915538007,False,-0.8232766016755684,-0.1961498902374959,True,5.244573327216381,0.3990784360731391,0.01,False,True,True,2689
13,94,0.20048156265545208,1.0312310935548754,False,-0.13701225619928192,False,-0.6077839500823111,-0.11213899927960763,True,4.606927791654731,0.4022190324435996,0.01,False,True,True,2690
19,19,0.3303643028253818,2.734101467805668,True,0.8886100916530847,True,-0.46769252347450996,-0.4269522653097004,True,0.348120502681809,0.04688860683581761,0.79,True,True,True,2691
2,14,0.4771200986154742,1.5707995362903593,False,-2.010780444025097,False,-0.7018925472106696,-0.39099946454908585,True,1.6415330468534595,0.07406725092164446,0.01,False,True,True,2692
14,97,0.3730306022312079,1.4080904256212925,False,-0.13122212113092524,False,-0.7428814150438466,-0.19886422941333431,True,5.690616817628536,0.3908471118592622,0.01,False,True,True,2693
13,20,0.4695008761548201,2.9719824735153573,False,-0.18725417265436972,False,-0.8356813833837351,1.0866216249608642,False,12.657658161879107,0.9794951592184343,0.01,False,True,True,2694
5,68,0.21544361583532412,0.09047384833531424,True,0.9556116445421261,True,-0.4686709395912564,-0.4463070084913062,True,0.20403791948636432,0.013546794148810671,0.75,True,True,True,2695
5,74,0.22952294940951218,0.7659148904186703,True,0.9535705565598087,True,-0.4574803210463796,-0.44457332943795685,True,0.2252255865055107,0.007779765626457477,0.64,True,True,True,2696
17,84,0.39701591780636675,0.7257808316166611,False,-0.050775380922711166,False,-0.47730903366395283,-0.26171793196613596,True,3.14505940190588,0.2057027454816193,0.01,False,True,True,2697
10,77,0.406332639586942,0.4227993173293957,False,0.34963599783706323,True,-0.49957149933537887,-0.4016386526093917,True,1.0929215613291692,0.07711010100738763,0.01,False,True,False,2698
20,36,0.5764866143499089,0.5069366378559499,True,0.7621779671594768,True,-0.48652011440750936,-0.4502386364288027,True,0.5701420370089643,0.048124513687748074,0.46,True,True,True,2699
15,54,0.41381215961981366,0.3451980545610074,False,0.20736990298166502,True,-0.5455137173660575,-0.4266886073150939,True,1.6519473363647776,0.11954289002895056,0.01,False,True,False,2700
20,78,0.07264321696823584,1.0003998604159174,True,0.9943019688954552,True,-0.4518243684429252,-0.44668084887612103,True,0.07313558758834389,0.005560951431454794,0.02,False,False,True,2701
9,98,0.4640566563377611,2.4682421959469183,False,-0.2659239774888509,False,-0.7498941620424443,0.5263244148838279,False,12.10646991594977,0.9804740417706337,0.01,False,True,True,2702
18,73,0.5725021413804442,1.6837248488079364,False,-0.06998881213088914,False,-0.91521601912803,-0.3233193471815289,True,6.488980488059726,0.4427564919647252,0.01,False,True,True,2703
5,70,0.15994820368570595,2.720017095442718,False,-0.5325768372369868,False,-1.1619612837946622,0.628543500400658,False,11.852399042846148,1.0363212047157189,0.01,False,True,True,2704
20,87,0.10710572826341268,0.9931944922927669,True,0.9884362966028648,True,-0.4500945927833653,-0.4442485635699804,True,0.10567377769893489,0.006640262563289163,0.06,True,True,True,2705
18,35,0.1481175788694648,2.4709289061393322,False,-0.12565829533333317,False,-0.8807673283846177,0.2744014569424573,False,10.246570302263544,0.773594527721344,0.01,False,True,True,2706
8,92,0.13059786119805386,2.9607541310653662,True,0.9819806318734348,True,-0.4575648662924056,-0.44664775769218273,True,0.13126266832853611,0.008868490630252777,0.04,False,False,True,2707
19,18,0.39060788950892794,0.018921044433594658,False,0.8730569303538446,True,-0.47272094327584796,-0.43796749265864027,True,0.39107858756382297,0.04448236845150032,0.15,True,False,False,2708
3,37,0.1974761042016761,2.79265449448448,False,-1.2008776944564796,False,-1.508445307876669,-0.1634532636505595,True,7.292747955446135,0.5316482616471867,0.01,False,True,True,2709
4,37,0.5205951828025832,0.584540645501992,True,0.7998996929072394,True,-0.4925442594926208,-0.4119185989044915,True,0.46050078667426037,0.03788188221361127,0.58,True,True,True,2710
2,49,0.19244914199880886,1.9224057569252866,True,0.9592767942910415,True,-0.4488188976192164,-0.43779842337239055,True,0.19231370556482602,0.005510237123413059,0.95,True,True,True,2711
19,45,0.3844962244457185,1.3816229882447217,False,-0.0603795115175596,False,-0.7895817591497626,-0.2722802609386344,True,4.919821945984993,0.37652951987166033,0.01,False,True,True,2712
4,27,0.5597843639765925,2.670155003015879,True,0.7114529040598214,True,-0.5002938370602166,-0.3826683530657817,True,0.5401634785857499,0.06282950068049442,0.66,True,True,True,2713
13,64,0.10164409628897475,2.01715118164675,True,0.9897386309533067,True,-0.45390649505264546,-0.4465658607817129,True,0.09849119899430762,0.006823588766728202,0.53,True,True,True,2714
18,30,0.16229563366532498,0.8456895121634939,True,0.9730702744150029,True,-0.4568165611130759,-0.4473075955176245,True,0.16446558921657875,0.008804075820110717,0.84,True,True,True,2715
13,82,0.4857868684694861,2.2344427093960983,False,-0.1543444995208696,False,-0.6445210013178992,0.0028621256181493456,False,7.400721893234322,0.48040302378548294,0.01,False,True,True,2716
18,65,0.5254784565971452,1.2719460147757466,True,0.7841596768375132,True,-0.46663342831159815,-0.43499672144584384,True,0.5043177119191871,0.034659417824866284,0.44,True,True,True,2717
13,36,0.1045245420761425,2.9579124238813703,False,-0.18924332760733353,False,-0.5987865000669179,0.859572863336457,False,10.576189032323365,0.6755665462454284,0.01,False,True,True,2718
13,36,0.581046545732426,2.911148087813454,False,-0.15544053334271002,False,-0.9392906865886232,-0.19850124442680334,True,8.847668257667928,0.6097166494886178,0.01,False,True,True,2719
2,69,0.2585747127886201,0.7522118651296346,True,0.9295440837035083,True,-0.45002950563059907,-0.44032868769813693,True,0.24332732415662897,0.004850408966231151,0.54,True,True,True,2720
12,64,0.12550748929827799,0.9786619787692417,False,-0.06712862517540774,False,-0.6757557264191677,-0.3381791864906141,True,3.4985409347910217,0.28875766480340576,0.01,False,True,True,2721
19,71,0.14081956455613256,1.7418210218430241,False,-0.10462217293229004,False,-0.47141500042961754,-0.12076182341644451,True,6.460540688311405,0.47340227907872623,0.01,False,True,True,2722
12,36,0.19352702470030808,0.6207620435684664,True,0.9621358172271293,True,-0.46197492430140863,-0.44502407394050714,True,0.18737095573375415,0.013897358482104112,0.72,True,True,True,2723
18,88,0.5074757126229559,0.11936221549149684,True,0.7834216520518278,True,-0.4531890871794938,-0.43282940829925026,True,0.5141572566226237,0.021655510660263614,0.57,True,True,True,2724
20,41,0.050151597572494516,0.7595517446921454,True,0.9970179298494951,True,-0.45215919027802176,-0.44918608559371814,True,0.05293834448491582,0.0032804810028736037,0.76,True,True,True,2725
19,13,0.17155274896983613,0.2087686867830183,False,0.6098089336009551,True,-0.48659243402685043,-0.42080166289836884,True,0.7003453551952351,0.04869400549470521,0.01,False,True,False,2726
12,95,0.1906162312546652,1.03014694325457,False,-0.12338754401454088,False,-0.6640813597974602,-0.27488307042151305,True,4.348850421510563,0.2972528292653963,0.01,False,True,True,2727
13,48,0.06602499089661334,2.6867713709784975,False,-0.15033547299676342,False,-1.126995189727588,-0.40672417026259694,True,12.028283798018602,0.8720166542264225,0.01,False,True,True,2728
10,43,0.05912100644920337,0.10897509211624012,True,0.9959183209688142,True,-0.4534081500835659,-0.4463374419219589,True,0.06075216230330739,0.005282891834097222,0.14,True,True,True,2729
18,33,0.27894056933036826,0.22653095211719165,True,0.9199655679185433,True,-0.4593502945412436,-0.4396230362569154,True,0.2845406588770537,0.02100301158242665,0.24,True,True,True,2730
20,12,0.08998346346509702,0.9080549626301108,True,0.9907764959016514,True,-0.4569281164072541,-0.44731268736896,True,0.09144751187257606,0.011282594632664776,0.49,True,True,True,2731
18,75,0.28540835759654326,1.1734885553969332,False,-0.07522510453250475,False,-0.6442881607618455,-0.12839406641421428,True,4.636631307708568,0.3659715495129894,0.01,False,True,True,2732
12,51,0.10897328224804798,0.8003302390568986,False,-0.07972401332976964,False,-0.5689555585276947,-0.26464597337459567,True,2.545759621664262,0.14942521494475924,0.01,False,True,True,2733
14,46,0.3559949938894551,2.056499679445176,False,-0.15443868200568267,False,-0.598871231887092,0.01776555214825225,False,5.395814761715192,0.4270043933830002,0.01,False,True,True,2734
12,53,0.5346484705882096,2.014163623196888,False,-0.18965377315472787,False,-0.5141433143774556,0.17042436798940858,False,7.694691007639879,0.49561703550147673,0.01,False,True,True,2735
4,55,0.17511329776844164,2.9550397650699662,True,0.9717799338462912,True,-0.4666373843096856,-0.4401838563389789,True,0.17242986441455496,0.012325735381405424,0.61,True,True,True,2736
6,61,0.13378781911443988,1.4549044335912407,True,0.9787955392031837,True,-0.454957280432931,-0.4426029811862529,True,0.13865629447791444,0.00911787017464359,0.9,True,True,True,2737
12,6,0.5460702470061574,2.060688019469212,True,0.8168012244722979,True,-0.5590535234369802,-0.4159253658087457,True,0.47376890940057276,0.14268193965982925,0.21,True,True,True,2738
17,76,0.5055738332928469,2.7245742009686262,True,0.7710983804528195,True,-0.4558466965338914,-0.42832152760427245,True,0.5100896408395601,0.03157123052111343,0.33,True,True,True,2739
11,42,0.44056990918846844,2.098309260758243,True,0.8304001692195084,True,-0.46872061218800554,-0.4322904860971234,True,0.4297966684875849,0.03053211648348085,0.41,True,True,True,2740
4,86,0.22735064788797282,2.972060734393705,False,-0.7948842357131973,False,-1.2245038682994518,1.0059166479633204,False,15.870477723164171,1.130613652638275,0.01,False,True,True,2741
5,50,0.18753286695121363,0.6464708206955024,True,0.9638280865916011,True,-0.45794583794322297,-0.44022855829727525,True,0.1847621559814854,0.01193798231806802,0.97,True,True,True,2742
5,76,0.32548194383782497,2.627591343010072,False,-0.5557076469840043,False,-0.8275801446980156,0.21430216919509676,False,11.34733892494999,0.6635185732537145,0.01,False,True,True,2743
4,61,0.09395587198177495,2.823446304715236,True,0.9891880773948966,True,-0.45088234670804006,-0.4470051321984799,True,0.09776674321159454,0.0015069349048044201,0.82,True,True,True,2744
