is_universal,obs_min_fold_overlap,thr_correct,perm_correct,strat_correct,bin
False,0.015649425375400806,True,True,True,0.01-0.02
True,0.1684141640511131,True,True,True,0.10-0.20
True,0.14242509523314897,True,True,True,0.10-0.20
False,0.0,True,True,True,0-0.005
False,0.059238284518801254,True,True,True,0.05-0.10
False,0.0,True,True,True,0-0.005
True,0.10416887827883012,True,False,False,0.10-0.20
True,0.1924927791268746,True,True,True,0.10-0.20
True,0.08819269617825076,True,True,True,0.05-0.10
True,0.09224507437020167,True,True,True,0.05-0.10
True,0.1930811359688982,True,True,True,0.10-0.20
True,0.0,True,True,True,0-0.005
False,0.11812717973221701,True,True,True,0.10-0.20
True,0.05044653161925961,True,True,True,0.05-0.10
True,0.07444520521680062,True,True,True,0.05-0.10
False,0.12137767880135514,True,True,True,0.10-0.20
False,0.0,False,True,False,0-0.005
False,0.09685350521770988,True,True,True,0.05-0.10
True,0.07800478793054304,True,True,True,0.05-0.10
True,0.06544932827571442,True,True,True,0.05-0.10
False,0.0688520426444566,True,True,True,0.05-0.10
False,0.08450225169861979,True,True,True,0.05-0.10
False,0.024246616987432485,True,True,True,0.02-0.05
True,0.12466768827579063,True,True,True,0.10-0.20
True,0.08845895516675081,True,True,True,0.05-0.10
False,0.17275808942503318,True,True,True,0.10-0.20
True,0.17930656102194958,True,False,True,0.10-0.20
True,0.005297860863266672,True,True,True,0.005-0.01
False,0.15688697371003607,True,True,True,0.10-0.20
False,0.0002548185396602644,True,True,True,0-0.005
False,0.1750487278642004,True,True,True,0.10-0.20
False,0.019121322357045795,False,True,True,0.01-0.02
False,0.0,True,True,False,0-0.005
False,0.023512733551150872,True,True,True,0.02-0.05
True,0.2049851921969635,True,True,True,
True,0.04087565113527301,True,True,True,0.02-0.05
False,0.16124875531890623,False,True,True,0.10-0.20
True,0.17899939724571434,True,True,True,0.10-0.20
True,0.057217660729495315,True,True,True,0.05-0.10
True,0.0847254790335532,True,True,True,0.05-0.10
True,0.20440797410136108,True,True,True,
True,0.018363674254610437,True,False,True,0.01-0.02
True,0.14270396300542157,True,False,True,0.10-0.20
False,0.0,True,True,True,0-0.005
False,0.007398194646818724,False,True,True,0.005-0.01
True,0.10339405385485267,True,False,True,0.10-0.20
True,0.05845223237034588,True,True,True,0.05-0.10
True,0.19907583219161565,True,True,True,0.10-0.20
True,0.17886389055143506,True,True,True,0.10-0.20
False,0.07845336419615856,True,True,True,0.05-0.10
False,0.003517346097248154,True,True,True,0-0.005
False,0.026299006878008496,True,True,True,0.02-0.05
False,0.10242294919204524,True,True,True,0.10-0.20
True,0.20692612082633613,True,True,True,
True,0.20206309723554453,True,True,True,
False,0.06852773533953502,True,True,True,0.05-0.10
True,0.14511038070271193,True,True,True,0.10-0.20
False,0.03642573264704296,True,True,True,0.02-0.05
False,0.13796289768450803,True,True,True,0.10-0.20
True,0.0,True,True,True,0-0.005
False,0.03576677482706256,False,True,True,0.02-0.05
True,0.018991090598627348,True,True,True,0.01-0.02
True,0.07461583919291476,True,True,True,0.05-0.10
True,0.12888643844721948,True,True,True,0.10-0.20
True,0.10693920674189299,True,True,True,0.10-0.20
False,0.02932451651400557,False,True,True,0.02-0.05
True,0.11629393411765888,True,False,False,0.10-0.20
True,0.054044686719559275,True,True,True,0.05-0.10
True,0.19238449512739927,True,True,True,0.10-0.20
True,0.10660956671076353,True,True,True,0.10-0.20
False,0.03104496812353588,True,True,True,0.02-0.05
False,0.13389308488564797,True,True,True,0.10-0.20
True,0.17697619893784805,True,True,True,0.10-0.20
False,0.08577242585165652,True,True,True,0.05-0.10
True,0.08052062816797237,True,True,True,0.05-0.10
True,0.11487219258641336,True,True,True,0.10-0.20
False,0.16819722988335706,True,True,True,0.10-0.20
False,0.0,True,True,False,0-0.005
False,0.1599420878211892,False,True,True,0.10-0.20
True,0.13301534199845894,True,True,True,0.10-0.20
False,0.016933216848559272,True,True,True,0.01-0.02
False,0.12803219290994652,True,True,True,0.10-0.20
False,0.0,True,True,True,0-0.005
True,0.004743328065328905,True,True,True,0-0.005
False,0.10172067131729769,False,True,True,0.10-0.20
True,0.21723690509173943,True,True,True,
True,0.021717985667247117,True,False,True,0.02-0.05
False,0.10164155376965614,True,True,True,0.10-0.20
False,0.1378980512427797,True,True,True,0.10-0.20
False,0.10107592360522091,True,True,True,0.10-0.20
True,0.07803598346817127,True,True,True,0.05-0.10
True,0.12798004495772214,True,False,True,0.10-0.20
False,0.10974678061401598,True,True,True,0.10-0.20
False,0.04005974869073469,True,True,True,0.02-0.05
True,0.19178058268410328,True,True,True,0.10-0.20
True,0.06916355517627777,True,False,True,0.05-0.10
True,0.01491501610547876,True,True,True,0.01-0.02
True,0.08547987818203363,True,True,True,0.05-0.10
True,0.18239486030185426,True,True,True,0.10-0.20
False,0.05776382883768032,True,True,True,0.05-0.10
False,0.06834649760686753,True,True,True,0.05-0.10
True,0.016456096643973104,True,True,True,0.01-0.02
True,0.0,True,True,True,0-0.005
False,0.031716684810110286,True,True,True,0.02-0.05
True,0.186402448481672,True,False,True,0.10-0.20
False,0.0047841295077090205,True,True,True,0-0.005
True,0.07341907196212226,True,True,True,0.05-0.10
False,0.005501496341679533,True,True,True,0.005-0.01
False,0.10797699816164812,True,True,True,0.10-0.20
False,0.1559346092993053,False,True,True,0.10-0.20
True,0.1471874164585159,True,True,True,0.10-0.20
True,0.13818286258308518,True,True,True,0.10-0.20
True,0.15170777293187793,True,True,True,0.10-0.20
False,0.10130305091340527,True,True,True,0.10-0.20
True,0.09278496241387833,True,True,True,0.05-0.10
False,0.15298076284411796,True,True,True,0.10-0.20
True,0.19240363581473865,True,True,True,0.10-0.20
False,0.04183514344863035,False,True,True,0.02-0.05
True,0.10152331399010286,True,True,True,0.10-0.20
True,0.05377581974232479,True,False,True,0.05-0.10
True,0.1301075504249517,True,True,True,0.10-0.20
True,0.0007960481732433537,True,True,True,0-0.005
True,0.10074234567568432,True,False,True,0.10-0.20
True,0.06988147239302675,True,False,True,0.05-0.10
False,0.0,False,True,False,0-0.005
True,0.11616476477581637,True,True,True,0.10-0.20
False,0.0649569083136623,True,True,True,0.05-0.10
True,0.19534661477739018,True,True,True,0.10-0.20
False,0.18505308773831622,True,True,True,0.10-0.20
True,0.1367210571923335,True,False,False,0.10-0.20
False,0.07836214850316371,True,True,True,0.05-0.10
False,0.1905784910843492,True,True,True,0.10-0.20
True,0.10855164583650331,True,True,True,0.10-0.20
False,0.06576067363060648,True,True,True,0.05-0.10
False,0.08610648560553748,False,True,True,0.05-0.10
True,0.03945618627555066,True,True,True,0.02-0.05
True,0.02739946100076005,True,True,True,0.02-0.05
True,0.11892096514094783,True,True,True,0.10-0.20
False,0.06862753316613983,True,True,True,0.05-0.10
False,0.09929957263457885,True,True,True,0.05-0.10
True,0.06256803327682202,True,True,True,0.05-0.10
True,0.09219128429661888,True,True,True,0.05-0.10
False,0.1725745684294741,True,True,True,0.10-0.20
False,0.14571697841685247,True,True,True,0.10-0.20
False,0.14413960822811983,True,True,True,0.10-0.20
False,0.04350624732233627,True,True,True,0.02-0.05
False,0.11764428611468856,False,True,True,0.10-0.20
True,0.16800564427093653,True,True,True,0.10-0.20
False,0.1981262160644103,True,True,True,0.10-0.20
True,0.03720302851343696,True,True,True,0.02-0.05
True,0.025173092391032152,True,True,True,0.02-0.05
False,0.13439118270281775,True,True,True,0.10-0.20
True,0.051060535221220935,True,True,True,0.05-0.10
True,0.04703084130381827,True,False,False,0.02-0.05
False,0.19526826258669325,True,True,True,0.10-0.20
False,0.1013104002715554,True,True,True,0.10-0.20
True,0.0028708764178928896,True,False,True,0-0.005
True,0.09547571218309685,True,True,True,0.05-0.10
True,0.1326798104035755,True,True,True,0.10-0.20
True,0.0310509761794538,True,True,True,0.02-0.05
True,0.09335948364920772,True,True,True,0.05-0.10
False,0.07327172601140561,True,True,True,0.05-0.10
False,0.1449130299748795,True,True,True,0.10-0.20
False,0.14008389406622188,True,True,True,0.10-0.20
True,0.05071133044221576,True,True,True,0.05-0.10
True,0.14137793835565696,True,True,True,0.10-0.20
True,0.1487281964095963,True,True,True,0.10-0.20
True,0.019569309164398606,True,True,True,0.01-0.02
True,0.1067482337465968,True,True,True,0.10-0.20
False,0.07526992897354326,True,True,True,0.05-0.10
True,0.12172705268793743,True,True,True,0.10-0.20
False,0.04381886145150724,True,True,True,0.02-0.05
True,0.1475239824101033,True,True,True,0.10-0.20
False,0.17568036066340068,True,True,True,0.10-0.20
False,0.018042647925334776,True,True,True,0.01-0.02
False,0.10265502801783938,True,True,True,0.10-0.20
True,0.09300878318023693,True,True,True,0.05-0.10
False,0.17438206435616238,True,True,True,0.10-0.20
True,0.08432687401691419,True,True,True,0.05-0.10
True,0.048623739597597665,True,False,True,0.02-0.05
True,0.10695444945440248,True,True,True,0.10-0.20
True,0.18882225754610651,True,True,True,0.10-0.20
True,0.13987719183243574,True,True,True,0.10-0.20
False,0.076677102461288,True,True,True,0.05-0.10
False,0.16128556879936254,True,True,True,0.10-0.20
False,0.04869213222923122,True,True,True,0.02-0.05
False,0.0841776340107021,True,True,True,0.05-0.10
True,0.04421453690522243,True,True,True,0.02-0.05
True,0.1908964147043619,True,True,True,0.10-0.20
True,0.0,True,True,True,0-0.005
False,0.1887912594572569,True,True,True,0.10-0.20
True,0.02780995138669352,True,True,True,0.02-0.05
False,0.13302506551919954,True,True,True,0.10-0.20
False,0.1809540751783164,True,True,True,0.10-0.20
True,0.11775550143860881,True,True,True,0.10-0.20
False,0.06315632674629892,True,True,True,0.05-0.10
False,0.10705361624781037,True,True,True,0.10-0.20
True,0.1296579032269128,True,True,True,0.10-0.20
True,0.019664064262278836,True,True,True,0.01-0.02
True,0.09885728462157832,True,False,False,0.05-0.10
False,0.20814355473171908,False,True,True,
True,0.16192839932589687,True,True,True,0.10-0.20
True,0.10414114002144859,True,False,True,0.10-0.20
False,0.0,True,True,False,0-0.005
False,0.06562939070432218,False,True,True,0.05-0.10
True,0.0541181875897467,True,True,True,0.05-0.10
True,0.1436971711428651,True,True,True,0.10-0.20
True,0.11124216545844175,True,True,True,0.10-0.20
False,0.05162718852250594,True,True,True,0.05-0.10
False,0.10454610001919347,True,True,True,0.10-0.20
False,0.13578037034361218,True,True,True,0.10-0.20
True,0.0,True,True,True,0-0.005
True,0.20536277686723,True,False,False,
True,0.03447721204257794,True,True,True,0.02-0.05
False,0.0,True,True,False,0-0.005
False,0.08892052301170744,True,True,True,0.05-0.10
False,0.0874245267262276,True,True,True,0.05-0.10
False,0.059653698145528206,True,True,True,0.05-0.10
False,0.1076318277420456,True,True,True,0.10-0.20
False,0.10221429205671813,True,True,True,0.10-0.20
False,0.14053732079552625,True,True,True,0.10-0.20
False,0.13461293723115222,True,True,True,0.10-0.20
False,0.06552698723507104,True,True,True,0.05-0.10
True,0.0,True,False,False,0-0.005
True,0.06523694421843387,True,True,True,0.05-0.10
False,0.06420094302757318,True,True,True,0.05-0.10
False,0.0,True,True,True,0-0.005
True,0.08497943471670813,True,True,False,0.05-0.10
False,0.17216886803136375,True,True,True,0.10-0.20
False,0.20066209714658406,True,True,True,
True,0.06092056366829387,True,True,True,0.05-0.10
True,0.015340678448258614,True,True,True,0.01-0.02
True,0.023722416320181593,True,True,True,0.02-0.05
True,0.0886532592596802,True,True,True,0.05-0.10
False,0.09092010978797146,True,True,True,0.05-0.10
False,0.18042051205616252,True,True,True,0.10-0.20
True,0.035895126515843895,True,True,True,0.02-0.05
False,0.0,True,True,True,0-0.005
True,0.014762469294373677,True,True,True,0.01-0.02
True,0.0,True,True,True,0-0.005
False,0.044468544442511866,True,True,True,0.02-0.05
False,0.04296361729381659,True,True,True,0.02-0.05
True,0.15642219192886092,True,True,True,0.10-0.20
True,0.1239758200330029,True,True,True,0.10-0.20
False,0.07225903897389048,True,True,True,0.05-0.10
False,0.07691786408816184,True,True,True,0.05-0.10
True,0.022226364631947604,True,True,True,0.02-0.05
True,0.06478444259074467,True,False,False,0.05-0.10
True,0.06738310405347721,True,True,True,0.05-0.10
False,0.09434101563589725,True,True,True,0.05-0.10
True,0.03483050065756662,True,True,True,0.02-0.05
True,0.1578002785370343,True,True,True,0.10-0.20
True,0.0,True,False,True,0-0.005
False,0.20650859649093234,False,True,True,
False,0.06959002736150646,True,True,True,0.05-0.10
True,0.08159408195110666,True,False,True,0.05-0.10
False,0.08898633861461426,False,True,True,0.05-0.10
False,0.16577465547000578,False,True,True,0.10-0.20
False,0.13441421134159795,True,True,True,0.10-0.20
True,0.016329954557384684,True,True,True,0.01-0.02
True,0.0,True,True,True,0-0.005
True,0.018540890747580398,True,True,True,0.01-0.02
True,0.1407861288126866,True,True,True,0.10-0.20
False,0.025404433574419398,True,True,True,0.02-0.05
True,0.03625503559867919,True,True,True,0.02-0.05
True,0.0,True,True,True,0-0.005
True,0.05408453812073877,True,True,True,0.05-0.10
True,0.007137084849705764,True,True,True,0.005-0.01
True,0.17055072539334243,True,True,True,0.10-0.20
False,0.193121576334536,True,True,True,0.10-0.20
True,0.12417586167594258,True,True,True,0.10-0.20
False,0.18860592332013856,True,True,True,0.10-0.20
True,0.12093876217508494,True,True,True,0.10-0.20
True,0.0,True,False,True,0-0.005
False,0.046847854138893974,True,True,True,0.02-0.05
False,0.11671902428153604,True,True,True,0.10-0.20
True,0.021833032247904633,True,False,True,0.02-0.05
True,0.048204522577997976,True,True,True,0.02-0.05
True,0.0,True,True,True,0-0.005
False,0.11514777371013941,True,True,True,0.10-0.20
True,0.04313480248895026,True,False,True,0.02-0.05
False,0.05070184626351411,True,True,True,0.05-0.10
False,0.06465900954805158,False,True,True,0.05-0.10
True,0.2082913032849594,True,True,True,
True,0.0,True,True,True,0-0.005
False,0.1523273227013397,True,True,True,0.10-0.20
True,0.19000764593445826,True,False,False,0.10-0.20
False,0.06811789215129538,True,True,True,0.05-0.10
False,0.0636036480052931,True,True,True,0.05-0.10
False,0.1003358303202577,True,True,True,0.10-0.20
False,0.05750703188182259,True,True,True,0.05-0.10
False,0.0,True,True,True,0-0.005
True,0.14678504872967738,True,True,True,0.10-0.20
False,0.052041738773040414,True,True,True,0.05-0.10
False,0.07807740484852763,True,True,True,0.05-0.10
True,0.11624933717109234,True,False,False,0.10-0.20
False,0.0014638763251808712,False,True,True,0-0.005
True,0.11425684312513755,True,True,True,0.10-0.20
False,0.0933268941597927,False,True,True,0.05-0.10
False,0.026305953649207056,False,True,True,0.02-0.05
False,0.11790519453073325,True,True,True,0.10-0.20
True,0.10311414514615816,True,True,True,0.10-0.20
True,0.07305767788125701,True,True,True,0.05-0.10
False,0.1403067679557165,True,True,True,0.10-0.20
True,0.1377085414749055,True,True,True,0.10-0.20
False,0.059197370612860206,True,True,True,0.05-0.10
True,0.12307771143308016,True,True,True,0.10-0.20
False,0.024881756961926068,False,True,True,0.02-0.05
True,0.1627143927053,True,True,True,0.10-0.20
True,0.20485564872508022,True,False,True,
True,0.02956849412535288,True,True,True,0.02-0.05
True,0.0,True,True,True,0-0.005
False,0.10874663794152664,True,True,True,0.10-0.20
True,0.15729997065388973,True,True,True,0.10-0.20
False,0.22103695030001902,True,True,True,
True,0.15587731631085408,True,True,True,0.10-0.20
True,0.0,True,True,True,0-0.005
True,0.14121967447053796,True,True,True,0.10-0.20
True,0.13490074039416408,True,True,True,0.10-0.20
True,0.12469181891767654,True,True,True,0.10-0.20
True,0.08441577895091436,True,True,True,0.05-0.10
False,0.030486908017368145,True,True,True,0.02-0.05
True,0.0033763323354243915,True,False,True,0-0.005
False,0.08997845086424973,True,True,True,0.05-0.10
False,0.028254549586982387,True,True,True,0.02-0.05
True,0.15056096134658617,True,True,True,0.10-0.20
True,0.058904842772556476,True,True,True,0.05-0.10
True,0.1482971133594356,True,True,True,0.10-0.20
True,0.10390404106920059,True,True,True,0.10-0.20
True,0.12220192298148656,True,True,True,0.10-0.20
True,0.04953324109320028,True,True,True,0.02-0.05
False,0.019507326171042574,True,True,True,0.01-0.02
False,0.05933054989527422,True,True,True,0.05-0.10
False,0.03224256722152038,True,True,True,0.02-0.05
False,0.04323918792495179,True,True,True,0.02-0.05
False,0.08129615482499167,False,True,True,0.05-0.10
False,0.08904329265868796,False,True,True,0.05-0.10
True,0.0991059778464116,True,True,True,0.05-0.10
True,0.02382468426150151,True,False,False,0.02-0.05
True,0.10963219339189452,True,False,False,0.10-0.20
True,0.17801690704068882,True,True,True,0.10-0.20
False,0.008725806434798694,False,True,True,0.005-0.01
True,0.11598177949026235,True,True,True,0.10-0.20
True,0.15955883698717194,True,True,True,0.10-0.20
False,0.07867729929994853,False,True,True,0.05-0.10
True,0.012217545731676837,True,True,True,0.01-0.02
