K,n_per_facility,sigma,heterogeneity,is_universal,confound_type,n_mode,r2_lofo,protocol_says_universal,bootstrap_a_ci_lo,bootstrap_a_ci_hi,bootstrap_a_stable,obs_sigma_hat,obs_hetero_hat,perm_pvalue,perm_says_universal,perm_correct,correct,scenario_id
12,99,0.4363388833501529,2.2539985524612938,False,outlier_contaminated,unequal,-0.2305967608902657,False,-1.197876422501585,-0.19266179329948857,True,8.635605217884397,0.5741252298521519,0.01,False,True,True,outlier_contaminated_565
14,9,0.08587202512191575,2.729598974532365,False,outlier_contaminated,equal,-0.24279578088308051,False,-0.9956426620740653,1.9761448152163439,False,9.515724007377992,0.6018024223093595,0.01,False,True,True,outlier_contaminated_566
13,16,0.42513171760564944,2.8808893122486925,False,outlier_contaminated,equal,-0.1563556707731295,False,-1.769448104066142,-0.1356585339911663,True,12.82573564288337,0.9638722444200565,0.01,False,True,True,outlier_contaminated_567
20,72,0.0983700392173252,2.4700909174892236,True,outlier_contaminated,equal,0.9587892579732094,True,-0.45536470521817124,-0.4464353871840683,True,0.20064437196605395,0.011504654991848265,0.08,True,True,True,outlier_contaminated_568
9,24,0.5790843700225106,2.386267454594865,True,outlier_contaminated,unequal,0.4056643902232664,True,-0.49195461366563153,-0.3795484293463231,True,1.1022901526774942,0.07349775797425728,0.38,True,True,True,outlier_contaminated_569
13,51,0.42290215222958016,0.48131221374790634,False,outlier_contaminated,unequal,-0.021702271746617763,False,-0.58037385427594,-0.3329669190798181,True,2.4632766336207697,0.19095451837758137,0.01,False,True,True,outlier_contaminated_570
19,10,0.1872159610349654,1.7059760126450176,True,outlier_contaminated,equal,0.894059608923364,True,-0.4576612211314852,-0.4103139022197759,True,0.3496716882360225,0.07208301811202762,0.2,True,True,True,outlier_contaminated_571
18,98,0.574517039553395,0.8252048822431328,False,outlier_contaminated,equal,-0.050912544481126476,False,-0.5265361166066473,-0.2975524382740539,True,3.680177264470216,0.2765028577412492,0.01,False,True,True,outlier_contaminated_572
2,66,0.5645377571153548,0.4709987430229243,False,outlier_contaminated,unequal,-0.20402610444989877,False,-0.4734013561938341,-0.3785748860906686,True,1.3091229755658302,0.04741323505158265,0.01,False,True,True,outlier_contaminated_573
14,94,0.43241956668239007,2.1403142079179776,False,outlier_contaminated,unequal,-0.16563226521161756,False,-0.9398790148936188,-0.1877426183948114,True,8.580074349145052,0.6047313025374241,0.01,False,True,True,outlier_contaminated_574
13,77,0.4153872914078207,0.6703225715148327,True,outlier_contaminated,equal,0.46614524251553735,True,-0.4494035817546362,-0.39400680223101814,True,0.983428752159239,0.04933365757219527,0.18,True,True,True,outlier_contaminated_575
18,97,0.3382493047350858,1.1344809351787906,True,outlier_contaminated,equal,0.6714482309868668,True,-0.48347011564759224,-0.45403215712309564,True,0.7062374130293787,0.033593784695633754,0.73,True,True,True,outlier_contaminated_576
7,18,0.2706114989551067,1.6732263564811212,True,outlier_contaminated,unequal,0.7938089743490795,True,-0.5261613259360343,-0.4210398522552521,True,0.4920417640676081,0.05555687219372333,0.19,True,True,True,outlier_contaminated_577
4,57,0.2443931575355638,0.008940040802519311,True,outlier_contaminated,equal,0.8761888348485621,True,-0.4706681404239448,-0.42466462418955664,True,0.3796381194462847,0.02645818913081229,0.7,True,True,True,outlier_contaminated_578
12,94,0.38030841196808524,2.0962037859564737,False,outlier_contaminated,equal,-0.1634462585778793,False,-1.3583456649635068,-0.41117635123374474,True,13.041677734308044,0.9811348802213579,0.01,False,True,True,outlier_contaminated_579
18,35,0.18846652274002745,1.8644723540071868,False,outlier_contaminated,equal,-0.11466214806799835,False,-0.46536721898918415,0.12081434841671392,False,7.27550732841845,0.5967615204995302,0.01,False,True,True,outlier_contaminated_580
3,19,0.5189182980892908,2.686432484923067,False,outlier_contaminated,unequal,-1.9148855505689215,False,-2.129619854051293,0.5031659301843057,False,7.8553107058618465,0.6423945571629125,0.01,False,True,True,outlier_contaminated_581
12,27,0.5723362271438018,2.3755322185519185,False,outlier_contaminated,equal,-0.14249803420599938,False,-1.1482020906521013,-0.35856756191506944,True,7.388695549011212,0.5660877093330926,0.01,False,True,True,outlier_contaminated_582
15,98,0.22058260565999416,0.35536717614132773,False,outlier_contaminated,equal,0.1643201336063932,True,-0.5354738452152935,-0.4224208193763098,True,1.6552931738662113,0.12014493130336124,0.01,False,True,False,outlier_contaminated_583
6,84,0.5337233898455419,2.9586366749010455,True,outlier_contaminated,equal,0.44206582612083867,True,-0.49712310237366936,-0.39591700330271223,True,1.110590777962815,0.07098793375039524,0.23,True,True,True,outlier_contaminated_584
6,22,0.11941676460463291,1.9305072067827818,False,outlier_contaminated,equal,-0.29911473851616255,False,-0.9700966554053844,-0.3525447507862353,True,4.404319457456633,0.3745768681251633,0.01,False,True,True,outlier_contaminated_585
16,57,0.3425112023462565,2.1152982051406553,True,outlier_contaminated,unequal,0.6496598409568697,True,-0.46940021358742856,-0.4294334560456373,True,0.6913195624215942,0.0488808890131514,0.58,True,True,True,outlier_contaminated_586
6,70,0.23584802885674866,0.04107076339678939,True,outlier_contaminated,equal,0.7712734469231577,True,-0.47855720588686074,-0.4406537054907021,True,0.5685358903606799,0.023903543699384404,0.08,True,True,True,outlier_contaminated_587
11,100,0.0913551611438099,0.8031638445388988,True,outlier_contaminated,equal,0.9573060093623464,True,-0.45082136138140677,-0.4416488167214281,True,0.20186419465006195,0.008353057308452507,0.08,True,True,True,outlier_contaminated_588
7,34,0.5679573044930628,2.8294013767564845,False,outlier_contaminated,unequal,-0.28180477518592273,False,-1.0083226882677907,-0.15711667039190932,True,5.968554173428297,0.4935791048676175,0.01,False,True,True,outlier_contaminated_589
13,100,0.47236679186808034,2.520722956748844,False,outlier_contaminated,unequal,-0.23890440955546044,False,-0.7856185583774997,0.28262250548387274,False,11.540244083692352,0.9213578126375815,0.01,False,True,True,outlier_contaminated_590
15,50,0.32443537822410207,2.916068363524092,False,outlier_contaminated,unequal,-0.11865721848909239,False,-0.9832400466746817,-0.1972252742437394,True,6.150147976488608,0.5112807510650659,0.01,False,True,True,outlier_contaminated_591
20,52,0.24812809915493278,2.8569213991302744,True,outlier_contaminated,equal,0.7399342680048542,True,-0.468113803810807,-0.43164599736813364,True,0.5772516201563319,0.046649986368155226,0.32,True,True,True,outlier_contaminated_592
13,17,0.4548008744928327,1.6679075397685685,True,outlier_contaminated,unequal,0.5438580804198747,True,-0.4878101394275943,-0.3927159115010975,True,0.8595216193761225,0.07225621582396141,0.47,True,True,True,outlier_contaminated_593
9,39,0.549934471113154,2.8442915875275814,False,outlier_contaminated,equal,-0.2905865993526102,False,-0.71313083202406,1.3015953740810315,False,14.041110297027522,0.9093580708787088,0.01,False,True,True,outlier_contaminated_594
18,42,0.4296289509572339,1.106412891071551,False,outlier_contaminated,equal,-0.023247903610199572,False,-0.6641733661607258,-0.3999236471784772,True,3.577888842738881,0.292226313755669,0.01,False,True,True,outlier_contaminated_595
15,41,0.25218698874921563,1.1236083071957284,True,outlier_contaminated,unequal,0.7628648798519716,True,-0.45891012515895063,-0.42519180212288465,True,0.5433795687098664,0.0345905013867414,0.93,True,True,True,outlier_contaminated_596
6,68,0.4973740120541063,2.68966917403559,True,outlier_contaminated,unequal,0.3807771274248887,True,-0.43405250924107314,-0.32793060371559807,True,1.0396657714742397,0.1076143953871846,0.04,False,False,True,outlier_contaminated_597
8,31,0.3811512521518888,1.0781036629204737,True,outlier_contaminated,unequal,0.5749259182725178,True,-0.48083950359925853,-0.3792347900628381,True,0.8243653525475244,0.06859933530398461,0.1,True,True,True,outlier_contaminated_598
13,71,0.11837290418406768,2.1070664606888476,False,outlier_contaminated,unequal,-0.2043091015386298,False,-1.2820211232312484,-0.0974637582638679,True,9.810479933532518,0.7805967006484653,0.01,False,True,True,outlier_contaminated_599
7,19,0.35759186687540584,1.33197686861454,True,outlier_contaminated,equal,0.6726671297153933,True,-0.5024921757060249,-0.42788736820094686,True,0.6662245446006604,0.06256418598887592,0.82,True,True,True,outlier_contaminated_600
5,28,0.4547471707856749,1.9574297757715717,False,outlier_contaminated,equal,-0.5111065022302603,False,-0.7581994647022595,-0.0022929413863683945,True,4.568056787555098,0.33021824617476075,0.01,False,True,True,outlier_contaminated_601
13,74,0.14996041287344097,2.2539666888210377,False,outlier_contaminated,equal,-0.16304141575928988,False,-0.7943111996336111,-0.09929369791728099,True,8.525940824341461,0.6174635241703016,0.01,False,True,True,outlier_contaminated_602
4,17,0.1610107164674125,0.5527038717611661,False,outlier_contaminated,equal,-0.7757838346268797,False,-0.5967642829876992,0.05174297750037693,False,2.6247620719802165,0.19968169171434666,0.01,False,True,True,outlier_contaminated_603
15,43,0.2285315241377287,2.6966719520057842,True,outlier_contaminated,unequal,0.7984921443263119,True,-0.47070446905754487,-0.4350337564556349,True,0.4860033337442114,0.05607126273984534,0.25,True,True,True,outlier_contaminated_604
13,62,0.3388439812430599,1.6978914360857837,False,outlier_contaminated,equal,-0.15960388758572552,False,-0.7645404252585771,-0.16173117354553956,True,6.802289888859128,0.4490679597463635,0.01,False,True,True,outlier_contaminated_605
15,15,0.5797041720731961,2.4324878232755047,False,outlier_contaminated,unequal,-0.1459196686881019,False,-1.3331722822958605,-0.37216622904027435,True,10.111828508235865,0.847830858523235,0.01,False,True,True,outlier_contaminated_606
17,68,0.14854524493499133,0.32561662970184635,True,outlier_contaminated,unequal,0.9084378476518828,True,-0.4619722650818706,-0.44841833465327263,True,0.3163796203724263,0.01663041772224007,0.49,True,True,True,outlier_contaminated_607
18,76,0.5902545463715264,2.8742664022775934,True,outlier_contaminated,unequal,0.359420730356692,True,-0.48015364647130704,-0.4254089559482145,True,1.300845784766678,0.09267929042656414,0.22,True,True,True,outlier_contaminated_608
10,84,0.5103732826279709,0.10545613019192013,False,outlier_contaminated,equal,0.4227417128704034,True,-0.4974648478312651,-0.39549791325733463,True,1.0706361549286,0.07827689224016365,0.01,False,True,False,outlier_contaminated_609
5,29,0.1865566418220554,2.8060021689642505,True,outlier_contaminated,equal,0.8463835432629125,True,-0.49814813931037166,-0.4268086089390449,True,0.40637612964223196,0.04455468433540932,0.35,True,True,True,outlier_contaminated_610
14,34,0.23078040453070098,0.6837798468124745,False,outlier_contaminated,equal,0.05597239736645698,True,-0.7687675543332868,-0.44456336754945913,True,2.5689517179715247,0.18265241003806165,0.01,False,True,False,outlier_contaminated_611
10,67,0.3146900699514266,2.605733916186396,True,outlier_contaminated,unequal,0.6934987501606871,True,-0.46750084908007816,-0.433293510408624,True,0.6463362870286092,0.029426270517413654,0.53,True,True,True,outlier_contaminated_612
7,21,0.4709137855738043,2.86700497796009,False,outlier_contaminated,unequal,-0.657084956697972,False,-2.9746138241778772,-0.21320962410903666,True,14.87853640877455,0.7678022468642981,0.01,False,True,True,outlier_contaminated_613
10,40,0.5532664303466021,1.9996917530794838,False,outlier_contaminated,equal,-0.2264037479958374,False,-1.756646710380886,-0.21049679977115843,True,12.21289975879665,0.8636268948326574,0.01,False,True,True,outlier_contaminated_614
16,87,0.3436908099650504,2.186570158928001,True,outlier_contaminated,equal,0.6199059013506393,True,-0.47829632888168755,-0.42611747491966623,True,0.772088244494939,0.05204266354099067,0.36,True,True,True,outlier_contaminated_615
12,61,0.1159974657664269,0.649205470980621,False,outlier_contaminated,unequal,-0.010864572649808224,False,-0.5139291464280793,-0.35378638152036884,True,1.872078080341402,0.13735875078488868,0.01,False,True,True,outlier_contaminated_616
9,59,0.460928974106681,0.7164061223458453,True,outlier_contaminated,equal,0.5109729563105432,True,-0.5206571850089577,-0.4024089049477898,True,0.9732645869488552,0.08036510023426247,0.71,True,True,True,outlier_contaminated_617
5,26,0.13500478351981932,2.555594809168403,True,outlier_contaminated,equal,0.907959710187598,True,-0.4487488809884515,-0.42596696840520276,True,0.2605302307942207,0.013943531065057774,0.49,True,True,True,outlier_contaminated_618
14,52,0.5459183728710953,0.3718015663502525,True,outlier_contaminated,equal,0.3985133074419064,True,-0.5030656891850624,-0.42731174826989615,True,1.2515736070588017,0.07339518913291906,0.82,True,True,True,outlier_contaminated_619
17,64,0.17871648290761416,1.0537824531812052,True,outlier_contaminated,equal,0.8548512170205036,True,-0.4525884025263548,-0.4349565362749287,True,0.4022262108225364,0.020483831287265546,0.64,True,True,True,outlier_contaminated_620
3,29,0.07777988047522291,1.755107237599283,True,outlier_contaminated,equal,0.9622396723045812,True,-0.4743720164582482,-0.4415149114524821,True,0.17605524987876706,0.017566285324921858,0.61,True,True,True,outlier_contaminated_621
18,63,0.1870639711135107,2.401994298686426,False,outlier_contaminated,equal,-0.12528265328540455,False,-0.6231174239579266,0.3955787552534287,False,11.028506461751123,0.840498952936109,0.01,False,True,True,outlier_contaminated_622
18,77,0.5258286740140651,2.192231978924557,False,outlier_contaminated,unequal,-0.14118779508945378,False,-0.6864659531220796,-0.006861763193200309,True,8.511398623020524,0.6087185343889757,0.01,False,True,True,outlier_contaminated_623
10,24,0.4103054971805099,0.08112290401557154,False,outlier_contaminated,equal,0.5252463720413723,True,-0.5399194550467337,-0.4831704909517437,True,0.9257868106280389,0.0871878585472895,0.05,False,True,False,outlier_contaminated_624
14,44,0.2454803581889427,0.5424083736755109,False,outlier_contaminated,unequal,0.01060107468588578,True,-0.5184914619363159,-0.3670473393150457,True,2.124398861633104,0.1451053279085912,0.01,False,True,False,outlier_contaminated_625
11,35,0.4696813361432892,0.5213304212506618,False,outlier_contaminated,equal,-0.03086422647397935,False,-0.4347902216070536,-0.22578128749792284,True,2.063818570962805,0.15415605687269726,0.01,False,True,True,outlier_contaminated_626
17,13,0.4212542906773883,1.465044395754954,True,outlier_contaminated,unequal,0.47844294833969725,True,-0.4968842830193213,-0.3830160399211988,True,0.9689049637198119,0.6434741808406005,0.17,True,True,True,outlier_contaminated_627
11,30,0.4995132495678981,0.7539551894579429,True,outlier_contaminated,unequal,0.41689840999198813,True,-0.5871867612616077,-0.4394192630129077,True,1.1942986379010223,0.18315554813817359,0.23,True,True,True,outlier_contaminated_628
4,40,0.5120643040127116,1.2206146207432882,False,outlier_contaminated,unequal,-0.2034445853258089,False,-0.6433131037205344,-0.25816473553129526,True,2.1250985296579104,0.2106293486274794,0.01,False,True,True,outlier_contaminated_629
14,38,0.5028639640894854,2.5120897497960426,True,outlier_contaminated,unequal,0.49710920655949886,True,-0.4826327832719936,-0.4138475870311368,True,0.9644891809682625,0.07193121330295618,0.43,True,True,True,outlier_contaminated_630
